DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2019-12-10,EQ,317.2,322.65,312.25,316.7,313.2,313.4,317.56,373.8,244.35,52155809,16562756794.0,304771,SBIN
2019-12-09,EQ,318.95,327.65,314.75,320.0,317.05,316.7,320.65,373.8,244.35,52435239,16813556955.4,346470,SBIN
2019-12-06,EQ,336.7,337.65,318.0,336.2,318.2,320.0,325.07,373.8,244.35,47027528,15287224870.3,399338,SBIN
2019-12-05,EQ,343.0,344.6,335.15,341.85,336.0,336.2,338.88,373.8,244.35,30429507,10312041016.55,217025,SBIN
2019-12-04,EQ,334.1,342.95,331.85,336.25,341.5,341.85,337.83,373.8,244.35,26789483,9050174824.25,187289,SBIN
2019-12-03,EQ,341.0,342.95,333.35,338.5,336.5,336.25,337.9,373.8,244.35,26482178,8948352639.9,180722,SBIN
2019-12-02,EQ,343.9,344.35,336.2,341.85,339.5,338.5,339.3,373.8,244.35,20648850,7006117201.45,142680,SBIN
2019-11-29,EQ,348.85,348.85,340.6,349.3,342.0,341.85,344.22,373.8,244.35,23081823,7945313602.85,182304,SBIN
2019-11-28,EQ,346.85,351.0,344.5,343.55,349.1,349.3,348.23,373.8,244.35,42538227,14813293400.95,266107,SBIN
2019-11-27,EQ,335.95,345.55,334.05,335.5,345.1,343.55,338.92,373.8,244.35,33971305,11513585817.45,208212,SBIN
2019-11-26,EQ,338.0,340.0,332.6,336.1,335.4,335.5,337.0,373.8,244.35,36464072,12288430644.75,206190,SBIN
2019-11-25,EQ,329.0,337.5,328.35,329.3,336.0,336.1,333.83,373.8,244.35,27561300,9200905484.85,174615,SBIN
2019-11-22,EQ,331.45,333.8,328.25,331.35,329.35,329.3,330.33,373.8,244.35,28974967,9571164196.0,142825,SBIN
2019-11-21,EQ,329.25,332.85,326.55,328.8,331.95,331.35,330.65,373.8,244.35,34116162,11280549149.6,220874,SBIN
2019-11-20,EQ,332.0,332.5,325.1,330.4,327.8,328.8,328.72,373.8,244.35,29972583,9852581076.45,169277,SBIN
2019-11-19,EQ,325.8,331.8,322.1,325.1,331.4,330.4,327.4,373.8,244.35,41372145,13545297710.2,225870,SBIN
2019-11-18,EQ,324.0,329.85,323.75,321.9,324.95,325.1,326.69,373.8,244.35,39009263,12744126197.95,266937,SBIN
2019-11-15,EQ,312.0,323.7,310.05,306.0,322.95,321.9,318.93,373.8,244.35,95199897,30361910040.35,508263,SBIN
2019-11-14,EQ,306.95,309.5,299.7,306.8,306.25,306.0,304.73,373.8,244.35,43617772,13291632583.3,230195,SBIN
2019-11-13,EQ,316.05,318.6,305.65,318.25,306.85,306.8,312.08,373.8,244.35,32675829,10197352105.4,243915,SBIN
2019-11-11,EQ,314.7,319.65,313.1,316.0,318.85,318.25,316.64,373.8,244.35,20491942,6488611926.1,173967,SBIN
2019-11-08,EQ,316.2,321.0,314.5,318.15,316.35,316.0,317.47,373.8,244.35,25423362,8071058812.65,175265,SBIN
2019-11-07,EQ,318.25,323.3,316.8,317.55,318.05,318.15,319.56,373.8,244.35,33926772,10841795640.15,232988,SBIN
2019-11-06,EQ,318.95,318.95,314.0,319.2,317.5,317.55,316.95,373.8,244.35,32157080,10192265347.35,201117,SBIN
2019-11-05,EQ,313.9,322.0,312.8,314.3,319.0,319.2,318.8,373.8,244.35,50080853,15965706968.85,324664,SBIN
2019-11-04,EQ,316.0,319.0,312.35,313.55,314.0,314.3,315.6,373.8,244.35,31535656,9952586227.25,222448,SBIN
2019-11-01,EQ,312.4,315.0,308.6,312.4,313.6,313.55,312.59,373.8,244.35,44894016,14033199010.9,306655,SBIN
2019-10-31,EQ,293.35,317.8,292.75,289.9,312.5,312.4,307.08,373.8,244.35,128449327,39443633461.05,656753,SBIN
2019-10-30,EQ,283.0,291.0,279.25,280.65,290.4,289.9,286.86,373.8,244.35,51469048,14764266108.2,306035,SBIN
2019-10-29,EQ,283.15,285.0,278.55,281.8,280.8,280.65,282.21,373.8,244.35,51033578,14402275121.35,272560,SBIN
2019-10-27,EQ,284.95,284.95,280.25,281.55,281.3,281.8,282.94,373.8,244.35,12185529,3447723848.95,98481,SBIN
2019-10-25,EQ,265.8,284.15,263.55,262.5,282.35,281.55,276.42,373.8,244.35,105518180,29166864833.55,598440,SBIN
2019-10-24,EQ,276.0,277.65,248.65,275.45,263.05,262.5,266.02,373.8,244.35,63943183,17009984318.95,434945,SBIN
2019-10-23,EQ,270.75,277.8,268.65,270.5,275.35,275.45,274.85,373.8,244.35,31789622,8737276546.0,209460,SBIN
2019-10-22,EQ,270.4,275.0,268.5,269.65,270.35,270.5,272.33,373.8,244.35,27574295,7509443390.8,187557,SBIN
2019-10-18,EQ,264.4,271.35,263.2,265.45,269.2,269.65,268.5,373.8,244.35,33203721,8915263047.7,203094,SBIN
2019-10-17,EQ,256.4,266.0,255.6,256.05,265.3,265.45,261.38,373.8,244.35,37061013,9686892846.25,252073,SBIN
2019-10-16,EQ,259.3,261.95,255.0,258.45,255.95,256.05,258.26,373.8,244.35,30892295,7978237658.7,208840,SBIN
2019-10-15,EQ,256.45,259.9,254.8,255.45,258.5,258.45,257.06,373.8,244.35,23444973,6026737032.1,158570,SBIN
2019-10-14,EQ,256.95,259.4,254.0,254.55,255.3,255.45,257.29,373.8,244.35,28265136,7272416952.35,179273,SBIN
2019-10-11,EQ,256.2,261.4,251.5,254.15,254.65,254.55,256.05,373.8,244.35,43272106,11079683815.5,269217,SBIN
2019-10-10,EQ,258.0,258.0,252.6,260.95,254.15,254.15,254.67,373.8,244.35,37577511,9569975851.25,235851,SBIN
2019-10-09,EQ,250.1,262.0,244.35,249.1,261.8,260.95,253.67,373.8,244.35,60328507,15303389995.65,419848,SBIN
2019-10-07,EQ,251.5,253.4,246.85,249.95,249.05,249.1,250.25,373.8,245.55,39160623,9799856793.9,286725,SBIN
2019-10-04,EQ,258.5,260.5,248.55,254.15,249.65,249.95,254.5,373.8,245.55,60029186,15277611966.25,433656,SBIN
2019-10-03,EQ,254.0,260.7,250.1,255.95,255.35,254.15,254.98,373.8,245.55,56207921,14332058919.1,414174,SBIN
2019-10-01,EQ,272.75,275.5,245.55,270.8,256.25,255.95,261.16,373.8,245.55,79350077,20722795466.65,512954,SBIN
2019-09-30,EQ,281.4,281.85,270.15,281.2,271.0,270.8,273.33,373.8,247.4,41094131,11232402063.95,274645,SBIN
2019-09-27,EQ,282.7,286.05,280.0,281.85,281.0,281.2,282.62,373.8,247.4,37851718,10697839564.9,283879,SBIN
2019-09-26,EQ,281.5,289.9,277.0,280.25,282.75,281.85,283.31,373.8,247.4,79005946,22382863874.95,422630,SBIN
2019-09-25,EQ,297.0,297.5,278.7,302.6,279.3,280.25,286.26,373.8,247.4,73063465,20915021668.15,445272,SBIN
2019-09-24,EQ,313.15,315.15,300.8,313.75,301.0,302.6,306.89,373.8,247.4,40096711,12305138122.4,295476,SBIN
2019-09-23,EQ,307.55,316.0,300.4,301.7,313.7,313.75,309.38,373.8,247.4,54178171,16761790472.0,343046,SBIN
2019-09-20,EQ,274.5,307.65,268.4,274.05,301.75,301.7,291.6,373.8,247.4,84481749,24634933524.6,458744,SBIN
2019-09-19,EQ,279.95,279.95,273.05,280.4,274.5,274.05,276.25,373.8,247.4,23387797,6460886044.9,305798,SBIN
2019-09-18,EQ,277.2,282.95,274.4,273.95,280.4,280.4,279.19,373.8,247.4,25478758,7113474302.55,184875,SBIN
2019-09-17,EQ,285.0,286.45,273.0,284.7,274.15,273.95,279.87,373.8,247.4,21533362,6026537240.55,179478,SBIN
2019-09-16,EQ,288.2,290.45,283.8,291.7,284.3,284.7,286.9,373.8,247.4,18267680,5241026312.25,168910,SBIN
2019-09-13,EQ,285.0,292.5,282.0,287.05,291.9,291.7,286.52,373.8,247.4,27303181,7823035884.95,177127,SBIN
2019-09-12,EQ,286.75,288.8,284.15,285.25,285.95,287.05,287.03,373.8,247.4,21964832,6304556952.25,160923,SBIN
2019-09-11,EQ,278.5,285.85,278.5,278.0,285.2,285.25,283.25,373.8,247.4,20999669,5948164600.7,180778,SBIN
2019-09-09,EQ,273.95,278.7,271.0,273.95,277.9,278.0,276.53,373.8,247.4,18616889,5148085057.3,136590,SBIN
2019-09-06,EQ,275.05,277.0,272.1,273.3,273.5,273.95,274.82,373.8,247.4,16675146,4582664398.5,135656,SBIN
2019-09-05,EQ,275.0,276.35,271.05,275.1,273.5,273.3,273.54,373.8,247.4,25085139,6861802592.4,152118,SBIN
2019-09-04,EQ,269.7,275.85,267.25,268.4,274.8,275.1,272.73,373.8,247.4,27309675,7448253198.9,173305,SBIN
2019-09-03,EQ,272.0,272.0,266.95,273.85,268.15,268.4,268.86,373.8,247.4,21241863,5711000909.35,174595,SBIN
2019-08-30,EQ,275.95,277.95,266.85,274.5,273.4,273.85,271.74,373.8,247.4,45702652,12419446236.15,320718,SBIN
2019-08-29,EQ,283.2,284.3,273.3,284.9,275.5,274.5,277.91,373.8,247.4,27083514,7526914316.05,196887,SBIN
2019-08-28,EQ,286.65,286.65,282.2,285.7,285.4,284.9,284.45,373.8,247.4,18979998,5398942456.1,128376,SBIN
2019-08-27,EQ,284.0,288.0,282.6,280.2,285.85,285.7,285.13,373.8,247.4,45164811,12877858696.35,323509,SBIN
2019-08-26,EQ,288.0,288.0,270.0,271.1,279.55,280.2,277.11,373.8,247.4,64066440,17753747004.5,387730,SBIN
2019-08-23,EQ,267.1,275.25,262.7,268.55,271.35,271.1,269.82,373.8,247.4,35212444,9501058683.2,225358,SBIN
2019-08-22,EQ,278.3,278.3,267.3,277.4,268.0,268.55,272.68,373.8,247.4,27728925,7561178237.35,171239,SBIN
2019-08-21,EQ,285.5,285.6,276.3,283.7,276.8,277.4,280.52,373.8,247.4,28226325,7918022036.2,179601,SBIN
2019-08-20,EQ,287.3,287.4,280.65,286.85,283.85,283.7,283.06,373.8,247.4,23204417,6568227547.55,163952,SBIN
2019-08-19,EQ,292.0,292.4,286.0,290.9,286.55,286.85,288.64,373.8,247.4,19831459,5724221299.75,168696,SBIN
2019-08-16,EQ,287.95,292.8,284.3,289.75,290.3,290.9,288.71,373.8,247.4,20047399,5787837945.35,152551,SBIN
2019-08-14,EQ,285.05,291.25,284.5,283.35,289.0,289.75,288.44,373.8,247.4,18523649,5342961725.35,161888,SBIN
2019-08-13,EQ,290.9,291.55,282.5,291.35,283.0,283.35,287.06,373.8,247.4,24231272,6955786093.45,187371,SBIN
2019-08-09,EQ,296.3,298.0,290.05,294.35,291.85,291.35,294.37,373.8,247.4,23377581,6881753326.25,176813,SBIN
2019-08-08,EQ,290.0,295.5,285.6,289.9,295.2,294.35,290.32,373.8,247.4,32929233,9559948985.35,251938,SBIN
2019-08-07,EQ,302.4,302.45,288.8,301.4,289.05,289.9,295.8,373.8,247.4,30820114,9116661873.5,232244,SBIN
2019-08-06,EQ,298.8,304.25,297.25,300.25,301.4,301.4,301.27,373.8,247.4,30442970,9171462944.3,230966,SBIN
2019-08-05,EQ,298.45,302.85,291.7,308.45,299.8,300.25,297.37,373.8,247.4,48815899,14516190895.55,375572,SBIN
2019-08-02,EQ,315.55,322.25,307.05,317.15,307.95,308.45,314.7,373.8,247.4,64472348,20289455105.4,421871,SBIN
2019-08-01,EQ,330.8,331.5,311.35,332.2,316.6,317.15,319.67,373.8,247.4,40853304,13059773180.8,243033,SBIN
2019-07-31,EQ,325.1,333.2,323.9,327.55,332.5,332.2,328.94,373.8,247.4,22741445,7480467702.95,197157,SBIN
2019-07-30,EQ,344.4,346.7,325.85,343.8,327.35,327.55,335.32,373.8,247.4,24437235,8194341418.9,192250,SBIN
2019-07-29,EQ,343.95,346.55,336.8,342.6,343.3,343.8,341.7,373.8,247.4,17060483,5829496625.1,162104,SBIN
2019-07-26,EQ,340.8,346.15,340.5,341.3,342.8,342.6,343.39,373.8,247.4,16139052,5542067374.85,119691,SBIN
2019-07-25,EQ,341.7,343.2,337.4,339.6,341.45,341.3,340.48,373.8,247.4,19857643,6761039209.7,155039,SBIN
2019-07-24,EQ,341.85,344.7,336.25,342.2,340.05,339.6,340.65,373.8,247.4,20823143,7093505268.25,166489,SBIN
2019-07-23,EQ,351.2,353.0,341.0,350.85,342.1,342.2,346.05,373.8,247.4,27956145,9674088370.65,205339,SBIN
2019-07-22,EQ,356.0,359.55,348.7,356.0,351.1,350.85,353.24,373.8,247.4,19682038,6952525093.6,169091,SBIN
2019-07-19,EQ,365.1,366.05,355.15,363.65,357.25,356.0,358.73,373.8,247.4,22213173,7968623078.2,164373,SBIN
2019-07-18,EQ,371.95,373.8,362.55,372.4,364.3,363.65,368.06,373.8,247.4,21691056,7983513604.55,168992,SBIN
2019-07-17,EQ,364.05,373.55,363.05,364.35,373.0,372.4,368.61,373.6,247.4,17545177,6467241917.1,145722,SBIN
2019-07-16,EQ,358.5,366.0,357.65,360.05,363.95,364.35,363.92,373.6,247.4,16251836,5914336822.3,135404,SBIN
2019-07-15,EQ,364.1,365.0,357.6,363.6,360.25,360.05,359.93,373.6,247.4,15665939,5638637156.2,109480,SBIN
2019-07-12,EQ,363.0,366.55,361.5,363.2,363.3,363.6,363.8,373.6,247.4,14661748,5333916407.25,129034,SBIN
2019-07-11,EQ,358.5,364.0,357.0,354.2,363.0,363.2,360.31,373.6,247.4,20048321,7223561119.2,133620,SBIN
2019-07-10,EQ,360.55,361.5,351.3,359.5,354.7,354.2,355.21,373.6,247.4,18681819,6635920133.7,151338,SBIN
2019-07-09,EQ,353.5,360.0,352.5,355.3,359.8,359.5,357.38,373.6,247.4,16579914,5925327670.1,114010,SBIN
2019-07-08,EQ,368.0,368.45,353.5,370.65,355.9,355.3,357.82,373.6,247.4,27247892,9749751409.95,224600,SBIN
2019-07-05,EQ,369.45,373.6,366.0,367.4,369.75,370.65,369.99,373.6,247.4,30019347,11106878272.8,188280,SBIN
2019-07-04,EQ,367.25,370.9,366.2,366.15,367.6,367.4,368.93,370.9,247.4,19252646,7102789459.4,152810,SBIN
2019-07-03,EQ,365.25,366.7,363.0,364.5,366.1,366.15,365.23,366.7,247.4,12626285,4611494697.3,100408,SBIN
2019-07-02,EQ,362.15,365.0,360.35,361.55,364.25,364.5,362.7,365.0,247.4,14482172,5252756144.8,132435,SBIN
2019-07-01,EQ,362.8,363.0,358.5,361.25,361.5,361.55,360.59,365.0,247.4,12348793,4452830093.1,86434,SBIN
2019-06-27,EQ,358.1,363.0,357.25,358.15,362.0,362.15,360.79,364.0,247.4,29658120,10700368072.15,168270,SBIN
2019-06-26,EQ,355.75,359.0,354.3,356.55,357.4,358.15,357.07,364.0,247.4,15835579,5654425263.45,120114,SBIN
2019-06-25,EQ,352.7,357.0,351.25,353.2,356.75,356.55,354.17,364.0,247.4,15922634,5639330396.5,108121,SBIN
2019-06-24,EQ,350.0,354.75,349.65,349.4,353.1,353.2,352.41,364.0,247.4,17919504,6315079208.25,140472,SBIN
2019-06-21,EQ,344.8,350.7,343.15,345.15,349.1,349.4,348.05,364.0,247.4,24749090,8613800661.2,153425,SBIN
2019-06-20,EQ,341.0,346.25,335.6,338.85,346.0,345.15,340.31,364.0,247.4,20626861,7019550382.55,149410,SBIN
2019-06-19,EQ,343.1,345.2,335.5,340.05,338.7,338.85,340.29,364.0,247.4,16416903,5586439367.95,111210,SBIN
2019-06-18,EQ,335.5,344.0,333.8,337.85,340.8,340.05,338.95,364.0,247.4,21957480,7442519507.4,143181,SBIN
2019-06-17,EQ,343.75,343.75,336.95,343.8,338.1,337.85,340.23,364.0,247.4,13779496,4688197632.95,88557,SBIN
2019-06-14,EQ,345.5,346.35,342.55,346.5,343.5,343.8,344.46,364.0,247.4,10347594,3564381106.55,78119,SBIN
2019-06-13,EQ,343.0,347.45,339.8,344.0,346.0,346.5,343.63,364.0,247.4,15509948,5329711714.6,101203,SBIN
2019-06-12,EQ,346.95,346.95,342.3,347.1,345.4,344.0,344.09,364.0,247.4,11564970,3979351809.3,87606,SBIN
2019-06-11,EQ,345.05,348.3,342.85,344.3,347.85,347.1,345.6,364.0,247.4,16281297,5626799692.4,110995,SBIN
2019-06-10,EQ,346.0,347.3,340.15,342.05,344.95,344.3,343.46,364.0,247.4,20500542,7041068195.8,133422,SBIN
2019-06-07,EQ,337.0,342.75,336.0,336.9,342.2,342.05,339.42,364.0,247.4,29739710,10094126130.1,177067,SBIN
2019-06-06,EQ,349.0,349.6,335.9,352.4,336.3,336.9,342.86,364.0,247.4,41941144,14379836082.85,273785,SBIN
2019-06-04,EQ,354.0,357.2,351.4,355.45,352.8,352.4,354.08,364.0,247.4,18130636,6419676332.75,153710,SBIN
2019-06-03,EQ,352.35,356.45,349.65,352.5,355.75,355.45,352.68,364.0,247.4,18380919,6482533760.15,138767,SBIN
2019-05-31,EQ,354.35,357.9,344.65,353.55,352.5,352.5,352.59,364.0,247.4,32588069,11490203925.55,207738,SBIN
2019-05-30,EQ,349.75,355.0,347.5,348.65,354.0,353.55,351.39,364.0,247.4,25712604,9035050423.2,162870,SBIN
2019-05-29,EQ,358.0,359.0,347.15,360.05,348.2,348.65,350.64,364.0,247.4,28370210,9947700967.5,245443,SBIN
2019-05-28,EQ,360.95,361.7,356.65,361.7,360.25,360.05,359.28,364.0,247.4,23501608,8443650447.35,192541,SBIN
2019-05-27,EQ,355.05,362.5,354.0,355.35,360.3,361.7,359.78,364.0,247.4,31374994,11288163856.85,178782,SBIN
2019-05-23,EQ,353.0,364.0,339.2,341.1,342.2,342.2,353.76,364.0,240.3,74413322,26324688598.75,419507,SBIN
2019-05-22,EQ,338.9,342.6,333.55,337.55,342.5,341.1,337.36,347.55,240.3,32002499,10796304675.45,213367,SBIN
2019-05-21,EQ,345.9,347.55,336.25,344.7,336.95,337.55,340.45,347.55,240.3,33457162,11390488857.7,215071,SBIN
2019-05-20,EQ,332.0,345.8,331.0,319.25,345.8,344.7,340.61,345.8,240.3,53207071,18122778180.85,376151,SBIN
2019-05-17,EQ,315.65,321.95,313.45,315.75,321.0,319.25,316.78,339.65,237.85,25838962,8185256262.75,157357,SBIN
2019-05-16,EQ,312.5,317.1,309.55,312.1,316.3,315.75,312.43,339.65,237.85,18147559,5669779711.05,135546,SBIN
2019-05-15,EQ,316.2,317.9,311.0,314.65,311.6,312.1,314.87,339.65,237.85,27932459,8795174941.35,181665,SBIN
2019-05-14,EQ,307.85,316.75,305.1,306.9,316.0,314.65,310.56,339.65,237.85,30521436,9478792328.05,175034,SBIN
2019-05-13,EQ,310.0,314.2,305.3,308.05,307.95,306.9,310.31,339.65,237.85,40101505,12443874195.7,215347,SBIN
2019-05-10,EQ,301.8,310.75,292.45,299.3,306.9,308.05,303.16,339.65,237.85,60739833,18413728917.15,340871,SBIN
2019-05-09,EQ,297.6,301.0,296.1,298.25,299.7,299.3,299.03,339.65,237.85,12654440,3784084633.35,91232,SBIN
2019-05-08,EQ,303.95,305.3,296.75,305.45,298.45,298.25,301.51,339.65,237.85,22103678,6664560410.9,125035,SBIN
2019-05-07,EQ,310.7,313.4,303.75,308.75,305.2,305.45,310.07,339.65,237.85,15219845,4719206887.2,112752,SBIN
2019-05-06,EQ,306.8,310.3,305.9,310.0,308.6,308.75,308.38,339.65,237.85,10639216,3280893746.9,75642,SBIN
2019-05-03,EQ,309.0,311.8,308.8,308.15,309.7,310.0,310.33,339.65,237.85,12452689,3864468187.25,128941,SBIN
2019-05-02,EQ,308.05,311.4,305.65,309.95,307.9,308.15,308.36,339.65,237.85,16640100,5131073102.0,115380,SBIN
2019-04-30,EQ,312.0,312.0,305.0,312.5,311.35,309.95,308.0,339.65,237.85,18178758,5599146348.35,119413,SBIN
2019-04-26,EQ,306.9,313.5,306.6,306.2,311.9,312.5,310.08,339.65,232.5,14987906,4647450577.6,101049,SBIN
2019-04-25,EQ,311.0,312.0,305.4,310.75,306.5,306.2,307.6,339.65,232.5,30842477,9487109728.0,112779,SBIN
2019-04-24,EQ,305.85,311.95,303.6,305.25,310.75,310.75,306.84,339.65,232.5,15228591,4672690328.65,100240,SBIN
2019-04-23,EQ,310.05,313.75,304.6,310.05,305.45,305.25,309.75,339.65,232.5,17324274,5366272066.85,154431,SBIN
2019-04-22,EQ,308.8,312.3,306.35,310.8,309.9,310.05,309.37,339.65,232.5,15665440,4846406250.65,122903,SBIN
2019-04-18,EQ,315.8,315.8,308.05,315.75,310.2,310.8,310.88,339.65,232.5,15691168,4878068515.6,104414,SBIN
2019-04-16,EQ,316.6,319.4,314.7,315.6,315.65,315.75,316.8,339.65,232.5,14940726,4733230521.5,121950,SBIN
2019-04-15,EQ,315.5,318.7,313.75,315.25,315.9,315.6,316.65,339.65,232.5,13864791,4390314052.15,90118,SBIN
2019-04-12,EQ,314.6,316.4,311.2,314.9,314.5,315.25,313.85,339.65,232.5,14751964,4629839174.65,93648,SBIN
2019-04-11,EQ,311.0,315.4,308.7,310.9,315.4,314.9,312.15,339.65,232.5,14897935,4650359814.4,128498,SBIN
2019-04-10,EQ,314.85,317.05,310.0,314.75,310.7,310.9,313.54,339.65,232.5,19237974,6031855790.25,141121,SBIN
2019-04-09,EQ,313.95,315.7,308.1,312.8,314.6,314.75,311.8,339.65,232.5,25556039,7968385312.1,183556,SBIN
2019-04-08,EQ,318.25,319.25,311.1,317.05,312.75,312.8,314.81,339.65,232.5,17394139,5475884001.9,133027,SBIN
2019-04-05,EQ,323.7,323.7,315.0,321.8,317.7,317.05,317.84,339.65,232.5,23117232,7347579599.95,155709,SBIN
2019-04-04,EQ,321.5,325.75,318.3,320.5,322.3,321.8,321.68,339.65,232.5,27832294,8953012535.75,198067,SBIN
2019-04-03,EQ,331.0,332.45,319.5,329.0,321.1,320.5,326.0,339.65,232.5,30552104,9959892558.1,190240,SBIN
2019-04-02,EQ,323.65,331.0,322.1,322.75,330.9,329.0,327.03,339.65,232.5,27897583,9123416379.0,190698,SBIN
2019-04-01,EQ,321.8,327.65,321.05,320.75,321.4,322.75,324.12,339.65,232.5,22372357,7251367799.35,152113,SBIN
2019-03-29,EQ,321.1,323.0,316.25,319.0,320.55,320.75,319.43,339.65,232.5,30394717,9709065880.85,195107,SBIN
2019-03-28,EQ,310.1,339.65,309.05,308.8,319.2,319.0,315.18,339.65,232.5,63244736,19933755213.15,269672,SBIN
2019-03-27,EQ,305.25,310.85,304.35,303.5,308.0,308.8,308.12,326.4,232.5,35956450,11078728784.15,237634,SBIN
2019-03-26,EQ,294.75,305.0,294.75,294.0,304.8,303.5,299.7,326.4,232.5,18303791,5485556948.2,106963,SBIN
2019-03-25,EQ,294.0,295.45,292.2,298.05,293.95,294.0,293.78,326.4,232.5,16895511,4963634134.35,82455,SBIN
2019-03-22,EQ,304.3,306.4,296.95,303.8,297.9,298.05,302.13,326.4,232.35,17865957,5397823115.05,114776,SBIN
2019-03-20,EQ,302.8,304.65,300.05,303.05,304.05,303.8,302.61,326.4,232.35,18820555,5695199921.7,129192,SBIN
2019-03-19,EQ,300.15,306.6,299.15,298.95,302.75,303.05,303.41,326.4,232.35,27218691,8258345809.15,192468,SBIN
2019-03-18,EQ,298.9,300.9,294.65,298.4,299.3,298.95,297.45,326.4,232.35,23782967,7074133423.8,135389,SBIN
2019-03-15,EQ,292.6,301.3,292.5,291.9,297.8,298.4,298.17,326.4,232.35,37928480,11309110533.6,195292,SBIN
2019-03-14,EQ,294.5,294.7,290.75,293.15,292.1,291.9,292.34,326.4,232.35,16164017,4725414640.05,121789,SBIN
2019-03-13,EQ,288.1,294.4,284.7,286.9,293.85,293.15,288.93,326.4,232.35,23725641,6855125625.05,129887,SBIN
2019-03-12,EQ,289.2,289.9,285.75,287.35,287.3,286.9,287.68,326.4,232.35,20828136,5991831530.15,152809,SBIN
2019-03-11,EQ,285.3,289.0,283.5,281.2,286.95,287.35,287.26,326.4,232.35,22931245,6587152217.7,133900,SBIN
2019-03-08,EQ,281.85,284.25,279.6,281.75,281.5,281.2,282.38,326.4,232.35,19943319,5631654413.05,132214,SBIN
2019-03-07,EQ,279.45,282.5,277.65,278.1,281.95,281.75,280.16,326.4,232.35,14899105,4174201073.45,100561,SBIN
2019-03-06,EQ,277.3,282.55,276.45,276.45,278.1,278.1,279.31,326.4,232.35,22161376,6189988985.5,135192,SBIN
2019-03-05,EQ,271.7,277.85,271.2,272.95,275.95,276.45,275.82,326.4,232.35,21533972,5939426809.2,181828,SBIN
2019-03-01,EQ,270.55,274.6,270.1,269.05,272.85,272.95,272.87,326.4,232.35,20024726,5464233269.5,103387,SBIN
2019-02-28,EQ,267.7,270.8,267.65,267.65,269.15,269.05,269.19,326.4,232.35,31636468,8516219467.45,140073,SBIN
2019-02-27,EQ,268.0,272.7,266.55,266.35,267.6,267.65,269.18,326.4,232.35,20571652,5537482706.2,162785,SBIN
2019-02-26,EQ,266.8,268.2,263.25,270.15,266.15,266.35,265.93,326.4,232.35,15274303,4061864344.15,113275,SBIN
2019-02-25,EQ,271.3,271.4,267.9,270.95,270.15,270.15,269.49,326.4,232.35,20793897,5603778273.2,179172,SBIN
2019-02-22,EQ,267.9,271.9,267.6,268.0,270.8,270.95,270.17,326.4,232.35,12536918,3387154584.6,93599,SBIN
2019-02-21,EQ,270.3,271.0,267.3,267.7,268.0,268.0,269.15,326.4,232.35,13760702,3703727870.6,102689,SBIN
2019-02-20,EQ,264.5,268.3,264.3,262.9,268.0,267.7,266.29,326.4,232.35,15514595,4131307693.7,134477,SBIN
2019-02-18,EQ,264.4,265.5,258.8,262.95,259.5,259.95,262.46,326.4,232.35,14781744,3879557859.25,128502,SBIN
2019-02-15,EQ,268.85,268.85,261.3,267.1,262.8,262.95,264.01,326.4,232.35,23366091,6168997745.45,158152,SBIN
2019-02-14,EQ,268.0,268.35,263.65,268.2,267.5,267.1,266.33,326.4,232.35,26372671,7023938135.7,177357,SBIN
2019-02-13,EQ,276.5,276.7,266.7,275.4,267.0,268.2,271.46,326.4,232.35,18662893,5066196439.7,127592,SBIN
2019-02-12,EQ,280.65,282.2,274.65,280.5,275.1,275.4,279.25,326.4,232.35,15326106,4279748127.0,107018,SBIN
2019-02-11,EQ,285.95,285.95,280.0,286.0,280.45,280.5,282.05,326.4,232.35,15420017,4349291875.1,119512,SBIN
2019-02-08,EQ,285.6,288.0,282.2,287.4,286.55,286.0,285.03,326.4,232.35,19781908,5638351088.45,110716,SBIN
2019-02-07,EQ,289.4,294.0,286.6,289.05,287.0,287.4,290.17,326.4,232.35,19733315,5726002165.4,137834,SBIN
2019-02-06,EQ,285.85,289.75,283.5,284.65,289.45,289.05,286.98,326.4,232.35,12149759,3486779034.75,115663,SBIN
2019-02-05,EQ,284.2,287.0,283.0,283.95,284.5,284.65,285.21,326.4,232.35,13291133,3790708171.5,109065,SBIN
2019-02-04,EQ,282.4,285.2,277.85,284.4,284.1,283.95,282.0,326.4,232.35,20642919,5821380715.35,165027,SBIN
2019-02-01,EQ,296.9,302.7,282.0,293.65,282.6,284.4,291.96,326.4,232.35,60015958,17522247329.9,371608,SBIN
2019-01-31,EQ,290.0,294.8,288.0,287.45,294.8,293.65,291.77,326.4,232.35,25546487,7453807918.9,172059,SBIN
2019-01-30,EQ,281.2,289.4,280.25,280.6,287.35,287.45,285.36,326.4,232.35,18908654,5395790127.2,143925,SBIN
2019-01-29,EQ,281.0,286.0,276.55,281.6,281.45,280.6,282.25,326.4,232.35,17435611,4921152958.0,118187,SBIN
2019-01-28,EQ,285.65,286.6,277.3,285.4,282.5,281.6,281.3,326.4,232.35,18905470,5318155927.45,128898,SBIN
2019-01-25,EQ,289.6,291.0,283.2,288.05,285.65,285.4,288.24,332.75,232.35,11121223,3205631966.7,81514,SBIN
